Toilet,Urban_Rural_Urban,Urban_Rural_Rural,Urban_Rural_Total
 Flush,311,592,903
 Water seal (Improved pit latrine),5393,7218,12611
 Pit (Traditional pit latrine),109,5008,5117
 Bucket (Surface latrine),267,1633,1900
 Other,28,128,156
 No toilet,24,706,730
 Total,6132,15285,21417
NotApp :,200,*,*
AREA # 130503,Kukai,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,78,177,255
 Water seal (Improved pit latrine),4122,8270,12392
 Pit (Traditional pit latrine),366,3669,4035
 Bucket (Surface latrine),13,812,825
 Other,92,547,639
 No toilet,12,873,885
 Total,4683,14348,19031
NotApp :,175,*,*
AREA # 130551,Monekoe(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,95,68,163
 Water seal (Improved pit latrine),833,468,1301
 Pit (Traditional pit latrine),253,919,1172
 Bucket (Surface latrine),77,420,497
 Other,180,362,542
 No toilet,31,652,683
 Total,1469,2889,4358
NotApp :,29,*,*
AREA # 130552,Manhero(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,3,3,6
 Water seal (Improved pit latrine),339,1173,1512
 Pit (Traditional pit latrine),3,114,117
 Other,1,1,2
 No toilet,-,6,6
 Total,346,1297,1643
NotApp :,30,*,*
AREA # 130553,Pansai(KyuKute)(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,9,4,13
 Water seal (Improved pit latrine),1413,2046,3459
 Pit (Traditional pit latrine),292,612,904
 Bucket (Surface latrine),39,15,54
 Other,5,20,25
 No toilet,10,78,88
 Total,1768,2775,4543
NotApp :,51,*,*
AREA # 130554,Tamoenye(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,293,60,353
 Water seal (Improved pit latrine),1311,3176,4487
 Pit (Traditional pit latrine),763,5626,6389
 Bucket (Surface latrine),89,277,366
 Other,5,281,286
 No toilet,26,1142,1168
 Total,2487,10562,13049
NotApp :,45,*,*
AREA # 130601,Kyukme,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,156,244,400
 Water seal (Improved pit latrine),8145,12236,20381
 Pit (Traditional pit latrine),288,6143,6431
 Bucket (Surface latrine),15,265,280
 Other,21,201,222
 No toilet,28,629,657
 Total,8653,19718,28371
NotApp :,367,*,*
AREA # 130602,Naungkhio,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,63,963,1026
 Water seal (Improved pit latrine),3852,17712,21564
 Pit (Traditional pit latrine),142,6287,6429
 Bucket (Surface latrine),8,274,282
 Other,51,591,642
 No toilet,55,2226,2281
 Total,4171,28053,32224
NotApp :,365,*,*
AREA # 130603,Hsipaw,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,43,157,200
 Water seal (Improved pit latrine),3800,16842,20642
 Pit (Traditional pit latrine),112,15326,15438
 Bucket (Surface latrine),5,482,487
 Other,2,231,233
 No toilet,47,859,906
 Total,4009,33897,37906
NotApp :,454,*,*
AREA # 130604,Namtu,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,10,81,91
 Water seal (Improved pit latrine),2645,4497,7142
 Pit (Traditional pit latrine),421,2575,2996
 Bucket (Surface latrine),32,465,497
 Other,17,318,335
 No toilet,132,448,580
 Total,3257,8384,11641
NotApp :,153,*,*
AREA # 130605,Namsan(North),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,5,137,142
 Water seal (Improved pit latrine),820,6240,7060
 Pit (Traditional pit latrine),78,5328,5406
 Bucket (Surface latrine),30,119,149
 Other,-,744,744
 No toilet,2,182,184
 Total,935,12750,13685
NotApp :,265,*,*
AREA # 130606,Momeik,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,1,112,113
 Water seal (Improved pit latrine),2213,8013,10226
 Pit (Traditional pit latrine),4,2711,2715
 Bucket (Surface latrine),-,75,75
 Other,7,62,69
 No toilet,8,446,454
 Total,2233,11419,13652
NotApp :,177,*,*
AREA # 130607,Mabane,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,1,165,166
 Water seal (Improved pit latrine),699,7110,7809
 Pit (Traditional pit latrine),13,179,192
 Bucket (Surface latrine),1,28,29
 Other,-,5,5
 No toilet,-,431,431
 Total,714,7918,8632
NotApp :,266,*,*
AREA # 130608,Manton,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,3,16,19
 Water seal (Improved pit latrine),511,1410,1921
 Pit (Traditional pit latrine),169,4050,4219
 Bucket (Surface latrine),43,291,334
 Other,20,837,857
 No toilet,33,300,333
 Total,779,6904,7683
NotApp :,136,*,*
AREA # 130651,Minengaw(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,78,78
 Water seal (Improved pit latrine),491,1464,1955
 Pit (Traditional pit latrine),118,1669,1787
 Bucket (Surface latrine),-,134,134
 Other,-,38,38
 No toilet,4,33,37
 Total,613,3416,4029
NotApp :,98,*,*
AREA # 130652,Minelon(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,4,3,7
 Water seal (Improved pit latrine),540,2385,2925
 Pit (Traditional pit latrine),28,2463,2491
 Bucket (Surface latrine),1,114,115
 Other,1,132,133
 No toilet,12,173,185
 Total,586,5270,5856
NotApp :,201,*,*
AREA # 130701,Kunlon,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,5,126,131
 Water seal (Improved pit latrine),1036,2811,3847
 Pit (Traditional pit latrine),97,2772,2869
 Bucket (Surface latrine),2,594,596
 Other,-,193,193
 No toilet,18,2738,2756
 Total,1158,9234,10392
NotApp :,158,*,*
AREA # 130801,Laukine,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,53,403,456
 Water seal (Improved pit latrine),2679,4371,7050
 Pit (Traditional pit latrine),122,1782,1904
 Bucket (Surface latrine),6,507,513
 Other,60,188,248
 No toilet,21,4039,4060
 Total,2941,11290,14231
NotApp :,557,*,*
AREA # 130802,Kongyan,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,65,65
 Water seal (Improved pit latrine),147,537,684
 Pit (Traditional pit latrine),8,419,427
 Bucket (Surface latrine),10,1175,1185
 Other,9,48,57
 No toilet,20,3024,3044
 Total,194,5268,5462
NotApp :,14,*,*
AREA # 130851,Chinshwehaw(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,8,2,10
 Water seal (Improved pit latrine),521,77,598
 Pit (Traditional pit latrine),66,76,142
 Bucket (Surface latrine),1,2,3
 Other,5,-,5
 No toilet,18,174,192
 Total,619,331,950
NotApp :,28,*,*
AREA # 130852,Mawhtike(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,79,79
 Water seal (Improved pit latrine),82,382,464
 Pit (Traditional pit latrine),2,409,411
 Bucket (Surface latrine),1,407,408
 Other,-,311,311
 No toilet,-,2530,2530
 Total,85,4118,4203
NotApp :,14,*,*
AREA # 130901,Hopan,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,105,182,287
 Water seal (Improved pit latrine),2549,2179,4728
 Pit (Traditional pit latrine),597,2038,2635
 Bucket (Surface latrine),39,553,592
 Other,28,69,97
 No toilet,60,1632,1692
 Total,3378,6653,10031
NotApp :,72,*,*
AREA # 130902,Minemaw,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,86,151,237
 Water seal (Improved pit latrine),447,2096,2543
 Pit (Traditional pit latrine),258,5521,5779
 Bucket (Surface latrine),13,992,1005
 Other,37,335,372
 No toilet,12,497,509
 Total,853,9592,10445
NotApp :,71,*,*
AREA # 130903,Panwine,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,20,89,109
 Water seal (Improved pit latrine),123,1169,1292
 Pit (Traditional pit latrine),192,8779,8971
 Bucket (Surface latrine),11,1129,1140
 Other,120,1980,2100
 No toilet,3,354,357
 Total,469,13500,13969
NotApp :,8,*,*
AREA # 130952,Panlon(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,24,-,24
 Water seal (Improved pit latrine),189,66,255
 Pit (Traditional pit latrine),418,179,597
 Bucket (Surface latrine),4,57,61
 Other,22,2,24
 No toilet,4,220,224
 Total,661,524,1185
NotApp :,26,*,*
AREA # 131001,Makman,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,4,4
 Water seal (Improved pit latrine),45,387,432
 Pit (Traditional pit latrine),5,86,91
 Bucket (Surface latrine),-,8,8
 Other,-,12,12
 No toilet,17,2754,2771
 Total,67,3251,3318
NotApp :,55,*,*
AREA # 131002,Pan San(Pan Kham),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,142,264,406
 Water seal (Improved pit latrine),1833,4976,6809
 Pit (Traditional pit latrine),43,1652,1695
 Bucket (Surface latrine),1,369,370
 Other,3,411,414
 No toilet,-,6448,6448
 Total,2022,14120,16142
NotApp :,744,*,*
AREA # 131003,Naphang,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,24,580,604
 Water seal (Improved pit latrine),89,3127,3216
 Pit (Traditional pit latrine),18,4646,4664
 Bucket (Surface latrine),4,1582,1586
 Other,19,1510,1529
 No toilet,1,4874,4875
 Total,155,16319,16474
NotApp :,40,*,*
AREA # 131051,ManKan(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,5,-,5
 Water seal (Improved pit latrine),48,20,68
 Pit (Traditional pit latrine),21,106,127
 Bucket (Surface latrine),-,1,1
 Other,-,4,4
 No toilet,7,103,110
 Total,81,234,315
NotApp :,19,*,*
AREA # 131101,Kengtung,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,228,303,531
 Water seal (Improved pit latrine),8814,15237,24051
 Pit (Traditional pit latrine),22,407,429
 Bucket (Surface latrine),2,71,73
 Other,14,293,307
 No toilet,22,8683,8705
 Total,9102,24994,34096
NotApp :,512,*,*
AREA # 131102,Minekat,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,3,39,42
 Water seal (Improved pit latrine),502,1147,1649
 Pit (Traditional pit latrine),10,272,282
 Bucket (Surface latrine),-,52,52
 Other,2,21,23
 No toilet,41,5936,5977
 Total,558,7467,8025
NotApp :,133,*,*
AREA # 131103,Mineyan,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,8,118,126
 Water seal (Improved pit latrine),947,3912,4859
 Pit (Traditional pit latrine),10,255,265
 Bucket (Surface latrine),15,93,108
 Other,-,41,41
 No toilet,9,4711,4720
 Total,989,9130,10119
NotApp :,153,*,*
AREA # 131104,Minelar,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,40,110,150
 Water seal (Improved pit latrine),1494,1910,3404
 Pit (Traditional pit latrine),1,101,102
 Bucket (Surface latrine),1,145,146
 Other,1,34,35
 No toilet,23,1348,1371
 Total,1560,3648,5208
NotApp :,231,*,*
AREA # 131151,Mine Pauk(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,169,169
 Water seal (Improved pit latrine),-,3166,3166
 Pit (Traditional pit latrine),-,1362,1362
 Bucket (Surface latrine),-,87,87
 Other,-,308,308
 No toilet,-,4193,4193
 Total,-,9285,9285
NotApp :,65,*,*
AREA # 131201,Minesat,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,30,270,300
 Water seal (Improved pit latrine),1518,5645,7163
 Pit (Traditional pit latrine),4,4843,4847
 Bucket (Surface latrine),-,284,284
 Other,1,33,34
 No toilet,8,3273,3281
 Total,1561,14348,15909
NotApp :,313,*,*
AREA # 131202,Minepyin,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,65,37,102
 Water seal (Improved pit latrine),1068,2642,3710
 Pit (Traditional pit latrine),73,422,495
 Bucket (Surface latrine),9,32,41
 Other,5,27,32
 No toilet,113,6112,6225
 Total,1333,9272,10605
NotApp :,144,*,*
AREA # 131203,Minetung,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,2,14,16
 Water seal (Improved pit latrine),1024,1001,2025
 Pit (Traditional pit latrine),67,893,960
 Bucket (Surface latrine),9,19,28
 Other,-,75,75
 No toilet,17,1137,1154
 Total,1119,3139,4258
NotApp :,57,*,*
AREA # 131251,Minekoke(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,38,35,73
 Water seal (Improved pit latrine),177,445,622
 Pit (Traditional pit latrine),1,22,23
 Bucket (Surface latrine),-,9,9
 Other,-,106,106
 No toilet,68,2301,2369
 Total,284,2918,3202
NotApp :,77,*,*
AREA # 131252,Tontar(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,1,-,1
 Water seal (Improved pit latrine),330,239,569
 Pit (Traditional pit latrine),12,5,17
 Bucket (Surface latrine),1,2,3
 Other,10,1,11
 No toilet,73,2020,2093
 Total,427,2267,2694
NotApp :,33,*,*
AREA # 131253,Ponparkyin(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,9,197,206
 Water seal (Improved pit latrine),671,2518,3189
 Pit (Traditional pit latrine),40,3274,3314
 Bucket (Surface latrine),-,113,113
 Other,-,121,121
 No toilet,1,390,391
 Total,721,6613,7334
NotApp :,83,*,*
AREA # 131254,Monehta(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,6,6
 Water seal (Improved pit latrine),58,91,149
 Pit (Traditional pit latrine),10,620,630
 Bucket (Surface latrine),5,31,36
 Other,3,2,5
 No toilet,15,88,103
 Total,91,838,929
NotApp :,3,*,*
AREA # 131301,Tachileik,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,503,174,677
 Water seal (Improved pit latrine),10557,17536,28093
 Pit (Traditional pit latrine),21,535,556
 Bucket (Surface latrine),2,27,29
 Other,4,82,86
 No toilet,7,1731,1738
 Total,11094,20085,31179
NotApp :,515,*,*
AREA # 131351,Talay(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,5,31,36
 Water seal (Improved pit latrine),848,2489,3337
 Pit (Traditional pit latrine),2,18,20
 Other,-,2,2
 No toilet,18,605,623
 Total,873,3145,4018
NotApp :,85,*,*
AREA # 131352,Kenglat(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,8,14,22
 Water seal (Improved pit latrine),747,1146,1893
 Pit (Traditional pit latrine),-,11,11
 Bucket (Surface latrine),-,2,2
 Other,-,6,6
 No toilet,7,535,542
 Total,762,1714,2476
NotApp :,39,*,*
AREA # 131401,Minephyat,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,13,15,28
 Water seal (Improved pit latrine),1297,2690,3987
 Pit (Traditional pit latrine),2,25,27
 Bucket (Surface latrine),-,7,7
 Other,1,5,6
 No toilet,10,2100,2110
 Total,1323,4842,6165
NotApp :,161,*,*
AREA # 131402,Mineyaung,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,4,286,290
 Water seal (Improved pit latrine),1129,4199,5328
 Pit (Traditional pit latrine),3,10,13
 Bucket (Surface latrine),2,8,10
 Other,2,19,21
 No toilet,50,617,667
 Total,1190,5139,6329
NotApp :,131,*,*
AREA # 131451,Mineyu(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,3,252,255
 Water seal (Improved pit latrine),206,4321,4527
 Pit (Traditional pit latrine),-,351,351
 Bucket (Surface latrine),-,54,54
 Other,1,103,104
 No toilet,21,5555,5576
 Total,231,10636,10867
NotApp :,165,*,*
AREA # 140101,Kangyidaunt,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,24,142,166
 Water seal (Improved pit latrine),2480,32703,35183
 Pit (Traditional pit latrine),29,629,658
 Bucket (Surface latrine),73,2654,2727
 Other,-,459,459
 No toilet,68,3705,3773
 Total,2674,40292,42966
NotApp :,345,*,*
AREA # 140102,Kyaungon,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,79,340,419
 Water seal (Improved pit latrine),3682,32437,36119
 Pit (Traditional pit latrine),80,1767,1847
 Bucket (Surface latrine),3,302,305
 Other,2,196,198
 No toilet,104,2410,2514
 Total,3950,37452,41402
NotApp :,278,*,*
AREA # 140103,Kyonpyaw,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,94,111,205
 Water seal (Improved pit latrine),5728,51095,56823
 Pit (Traditional pit latrine),84,716,800
 Bucket (Surface latrine),-,105,105
 Other,4,70,74
 No toilet,89,1392,1481
 Total,5999,53489,59488
NotApp :,394,*,*
AREA # 140104,Ngaputaw,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,15,312,327
 Water seal (Improved pit latrine),2224,15412,17636
 Pit (Traditional pit latrine),51,546,597
 Bucket (Surface latrine),26,4703,4729
 Other,19,863,882
 No toilet,206,12999,13205
 Total,2541,34835,37376
NotApp :,231,*,*
AREA # 140105,Pathein,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,917,126,1043
 Water seal (Improved pit latrine),34381,22946,57327
 Pit (Traditional pit latrine),705,875,1580
 Bucket (Surface latrine),620,947,1567
 Other,100,231,331
 No toilet,718,3470,4188
 Total,37441,28595,66036
NotApp :,851,*,*
AREA # 140106,Yekyi,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,36,65,101
 Water seal (Improved pit latrine),2691,22555,25246
 Pit (Traditional pit latrine),25,461,486
 Bucket (Surface latrine),1,395,396
 Other,-,75,75
 No toilet,13,1485,1498
 Total,2766,25036,27802
NotApp :,199,*,*
AREA # 140107,Thapaung,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,13,329,342
 Water seal (Improved pit latrine),1530,19509,21039
 Pit (Traditional pit latrine),36,2766,2802
 Bucket (Surface latrine),30,1302,1332
 Other,5,1104,1109
 No toilet,126,10487,10613
 Total,1740,35497,37237
NotApp :,376,*,*
AREA # 140151,Ngayokaung(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,1,7,8
 Water seal (Improved pit latrine),588,3207,3795
 Pit (Traditional pit latrine),6,215,221
 Bucket (Surface latrine),36,685,721
 Other,6,186,192
 No toilet,196,5068,5264
 Total,833,9368,10201
NotApp :,68,*,*
AREA # 140152,Hainggyikyun(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,5,68,73
 Water seal (Improved pit latrine),2764,13188,15952
 Pit (Traditional pit latrine),47,257,304
 Bucket (Surface latrine),283,2184,2467
 Other,2,412,414
 No toilet,448,9417,9865
 Total,3549,25526,29075
NotApp :,204,*,*
AREA # 140153,Shwethaungyan(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,4,40,44
 Water seal (Improved pit latrine),520,6008,6528
 Pit (Traditional pit latrine),42,121,163
 Bucket (Surface latrine),1,243,244
 Other,14,53,67
 No toilet,238,2897,3135
 Total,819,9362,10181
NotApp :,202,*,*
AREA # 140154,Ngwehsaung(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,36,27,63
 Water seal (Improved pit latrine),2367,4357,6724
 Pit (Traditional pit latrine),19,242,261
 Bucket (Surface latrine),9,155,164
 Other,9,18,27
 No toilet,235,1996,2231
 Total,2675,6795,9470
NotApp :,180,*,*
AREA # 140155,Ngathaingchaung(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,55,65,120
 Water seal (Improved pit latrine),3930,10262,14192
 Pit (Traditional pit latrine),179,991,1170
 Bucket (Surface latrine),150,2808,2958
 Other,7,284,291
 No toilet,276,3906,4182
 Total,4597,18316,22913
NotApp :,199,*,*
AREA # 140201,Kyaiklatt,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,111,182,293
 Water seal (Improved pit latrine),4903,30730,35633
 Pit (Traditional pit latrine),236,2256,2492
 Bucket (Surface latrine),26,982,1008
 Other,45,249,294
 No toilet,96,3932,4028
 Total,5417,38331,43748
NotApp :,526,*,*
AREA # 140202,Daydaye,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,25,296,321
 Water seal (Improved pit latrine),3012,31896,34908
 Pit (Traditional pit latrine),122,963,1085
 Bucket (Surface latrine),260,3693,3953
 Other,5,599,604
 No toilet,142,7597,7739
 Total,3566,45044,48610
NotApp :,479,*,*
AREA # 140203,Phyapon,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,111,325,436
 Water seal (Improved pit latrine),8908,16108,25016
 Pit (Traditional pit latrine),396,853,1249
 Bucket (Surface latrine),194,6352,6546
 Other,81,1178,1259
 No toilet,364,6760,7124
 Total,10054,31576,41630
NotApp :,366,*,*
AREA # 140204,Bogale,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,116,494,610
 Water seal (Improved pit latrine),7712,37179,44891
 Pit (Traditional pit latrine),545,3214,3759
 Bucket (Surface latrine),1190,7456,8646
 Other,28,2049,2077
 No toilet,524,15480,16004
 Total,10115,65872,75987
NotApp :,607,*,*
AREA # 140251,Ahmar(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,4,271,275
 Water seal (Improved pit latrine),516,6484,7000
 Pit (Traditional pit latrine),30,727,757
 Bucket (Surface latrine),20,8808,8828
 Other,1,1334,1335
 No toilet,206,9385,9591
 Total,777,27009,27786
NotApp :,383,*,*
AREA # 140301,Nyaungdon,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,58,88,146
 Water seal (Improved pit latrine),4814,37707,42521
 Pit (Traditional pit latrine),833,3748,4581
 Bucket (Surface latrine),18,1272,1290
 Other,47,513,560
 No toilet,130,1973,2103
 Total,5900,45301,51201
NotApp :,457,*,*
AREA # 140302,Danubyu,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,84,100,184
 Water seal (Improved pit latrine),4957,35108,40065
 Pit (Traditional pit latrine),41,1161,1202
 Bucket (Surface latrine),20,805,825
 Other,5,479,484
 No toilet,73,1964,2037
 Total,5180,39617,44797
NotApp :,310,*,*
AREA # 140303,Pantanaw,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,86,147,233
 Water seal (Improved pit latrine),3435,45658,49093
 Pit (Traditional pit latrine),357,2043,2400
 Bucket (Surface latrine),185,3592,3777
 Other,16,417,433
 No toilet,213,4128,4341
 Total,4292,55985,60277
NotApp :,434,*,*
AREA # 140304,Maubin,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,144,215,359
 Water seal (Improved pit latrine),7992,41084,49076
 Pit (Traditional pit latrine),635,12863,13498
 Bucket (Surface latrine),63,3864,3927
 Other,66,553,619
 No toilet,237,4088,4325
 Total,9137,62667,71804
NotApp :,629,*,*
AREA # 140401,Myaungmya,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,237,307,544
 Water seal (Improved pit latrine),11163,33491,44654
 Pit (Traditional pit latrine),329,3079,3408
 Bucket (Surface latrine),262,6481,6743
 Other,35,1069,1104
 No toilet,487,9232,9719
 Total,12513,53659,66172
NotApp :,571,*,*
AREA # 140402,Wakema,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,26,265,291
 Water seal (Improved pit latrine),4935,48295,53230
 Pit (Traditional pit latrine),76,2705,2781
 Bucket (Surface latrine),80,3553,3633
 Other,15,545,560
 No toilet,173,6780,6953
 Total,5305,62143,67448
NotApp :,575,*,*
AREA # 140403,Einme,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,48,115,163
 Water seal (Improved pit latrine),2684,32485,35169
 Pit (Traditional pit latrine),256,5933,6189
 Bucket (Surface latrine),1,1279,1280
 Other,14,410,424
 No toilet,43,3187,3230
 Total,3046,43409,46455
NotApp :,362,*,*
AREA # 140501,Mawlamyinegyun,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,71,187,258
 Water seal (Improved pit latrine),7027,49637,56664
 Pit (Traditional pit latrine),202,3914,4116
 Bucket (Surface latrine),20,1475,1495
 Other,39,518,557
 No toilet,224,11572,11796
 Total,7583,67303,74886
NotApp :,436,*,*
AREA # 140502,Labutta,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,100,335,435
 Water seal (Improved pit latrine),5421,26551,31972
 Pit (Traditional pit latrine),91,922,1013
 Bucket (Surface latrine),1130,5871,7001
 Other,117,993,1110
 No toilet,344,13271,13615
 Total,7203,47943,55146
NotApp :,425,*,*
AREA # 140551,Pyinsalu(ST),*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,-,82,82
 Water seal (Improved pit latrine),389,10986,11375
 Pit (Traditional pit latrine),1,290,291
 Bucket (Surface latrine),52,1879,1931
 Other,2,149,151
 No toilet,57,6550,6607
 Total,501,19936,20437
NotApp :,161,*,*
AREA # 140601,Kyangin,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,95,21,116
 Water seal (Improved pit latrine),5114,18755,23869
 Pit (Traditional pit latrine),10,444,454
 Bucket (Surface latrine),-,243,243
 Other,5,84,89
 No toilet,82,2004,2086
 Total,5306,21551,26857
NotApp :,241,*,*
AREA # 140602,Zalun,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,119,192,311
 Water seal (Improved pit latrine),4910,33305,38215
 Pit (Traditional pit latrine),37,739,776
 Bucket (Surface latrine),20,582,602
 Other,-,105,105
 No toilet,171,1893,2064
 Total,5257,36816,42073
NotApp :,220,*,*
AREA # 140603,Myanaung,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,67,155,222
 Water seal (Improved pit latrine),5648,44382,50030
 Pit (Traditional pit latrine),84,2883,2967
 Bucket (Surface latrine),49,1176,1225
 Other,18,351,369
 No toilet,183,4924,5107
 Total,6049,53871,59920
NotApp :,437,*,*
AREA # 140604,Laymyethna,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,11,25,36
 Water seal (Improved pit latrine),715,19808,20523
 Pit (Traditional pit latrine),2,1710,1712
 Bucket (Surface latrine),2,1143,1145
 Other,-,175,175
 No toilet,40,2613,2653
 Total,770,25474,26244
NotApp :,310,*,*
AREA # 140605,Hinthada,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,401,238,639
 Water seal (Improved pit latrine),18437,53884,72321
 Pit (Traditional pit latrine),647,9229,9876
 Bucket (Surface latrine),97,796,893
 Other,46,128,174
 No toilet,201,2025,2226
 Total,19829,66300,86129
NotApp :,639,*,*
AREA # 140606,Ingapu,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,45,136,181
 Water seal (Improved pit latrine),3220,39717,42937
 Pit (Traditional pit latrine),199,2810,3009
 Bucket (Surface latrine),5,4956,4961
 Other,5,333,338
 No toilet,104,5699,5803
 Total,3578,53651,57229
NotApp :,515,*,*
AREA # 150101,Tatkon,*,*
Toilet,Urban/Rural,*,*
*,Urban,Rural,Total
 Flush,227,1229,1456
 Water seal (Improved pit latrine),8461,35333,43794
 Pit (Traditional pit latrine),115,1259,1374
 Bucket (Surface latrine),-,61,61
 Other,32,49,81
 No toilet,311,4670,4981
